Date,Valeur,Price,Open,High,Low,Vol.,Change %
02/10/2021,Star,113,113,113,113,0.01K,0.00%
02/09/2021,Star,113,113,113,113,0.00K,0.00%
02/08/2021,Star,113,113,113,113,0.01K,0.61%
02/05/2021,Star,112.32,112.32,112.32,112.32,0.04K,3.00%
02/03/2021,Star,109.05,109.05,109.05,109.05,0.02K,0.50%
02/02/2021,Star,108.51,108,108.51,108,5.56K,-2.00%
02/01/2021,Star,110.72,110.72,110.72,110.72,0.27K,-2.97%
01/29/2021,Star,114.11,114.11,114.11,114.11,0.51K,-2.99%
01/28/2021,Star,117.63,117.63,117.63,117.63,0.00K,2.99%
01/27/2021,Star,114.21,114.21,114.21,114.21,0.40K,-3.01%
01/22/2021,Star,117.75,117.75,117.75,117.75,0.00K,2.99%
01/21/2021,Star,114.33,114.33,114.33,114.33,0.06K,3.00%
01/20/2021,Star,111,111,111,111,1.59K,0.00%
01/19/2021,Star,111,111,111,111,3.99K,0.00%
01/18/2021,Star,111,111,111,111,0.21K,-0.88%
01/15/2021,Star,111.99,111.99,111.99,111.99,0.15K,0.00%
01/13/2021,Star,111.99,111.99,111.99,111.99,1.53K,0.00%
01/12/2021,Star,111.99,111.99,111.99,111.99,0.35K,0.00%
01/11/2021,Star,111.99,111.99,111.99,111.99,0.10K,-0.01%
01/08/2021,Star,112,112,112,112,0.07K,0.00%
01/07/2021,Star,112,112,112,112,0.75K,-2.61%
01/06/2021,Star,115,115,115,115,0.24K,-2.54%
01/05/2021,Star,118,119.3,119.3,118,0.26K,-1.09%
01/04/2021,Star,119.3,119.3,119.3,119.3,0.05K,-2.99%
12/31/2020,Star,122.98,119.99,122.98,119.99,0.56K,0.62%
12/30/2020,Star,122.22,122.22,122.22,122.22,0.03K,-3.00%
12/29/2020,Star,126,126,126,126,0.01K,2.44%
12/28/2020,Star,123,123,123,123,0.35K,2.59%
12/25/2020,Star,119.9,118.55,119.9,118.55,0.08K,1.17%
12/24/2020,Star,118.51,118.51,118.51,118.51,0.05K,-1.24%
12/23/2020,Star,120,120,120,120,0.00K,0.00%
12/22/2020,Star,120,123,123,120,0.13K,-2.34%
12/21/2020,Star,122.88,122.88,122.88,122.88,0.00K,2.99%
12/18/2020,Star,119.31,119.31,119.31,119.31,0.01K,-3.00%
12/17/2020,Star,123,123,123,123,0.30K,0.78%
12/16/2020,Star,122.05,118.5,122.05,118.5,0.31K,-0.77%
12/14/2020,Star,123,123,123,123,0.01K,2.50%
12/11/2020,Star,120,120,120,120,0.05K,-2.44%
12/10/2020,Star,123,123,123,123,0.10K,0.00%
12/08/2020,Star,123,123,123,123,0.01K,0.82%
12/07/2020,Star,122,122,122,122,0.05K,0.00%
12/03/2020,Star,122,122,122,122,0.40K,0.83%
12/02/2020,Star,121,121,121,121,0.06K,-2.42%
12/01/2020,Star,124,124,124,124,0.13K,-0.80%
11/27/2020,Star,125,125,125,125,0.26K,-2.34%
11/26/2020,Star,128,128,128,128,0.00K,-4.48%
11/25/2020,Star,134,134,134,134,0.01K,2.31%
11/24/2020,Star,130.98,130.98,130.98,130.98,0.00K,-0.18%
11/23/2020,Star,131.21,133.94,133.94,131.21,0.11K,-2.07%
11/20/2020,Star,133.99,133.99,133.99,133.99,0.20K,0.00%
11/19/2020,Star,133.99,133.99,133.99,133.99,0.20K,-0.75%
11/18/2020,Star,135,135,135,135,0.12K,0.07%
11/17/2020,Star,134.9,134.9,134.9,134.9,0.13K,0.00%
11/16/2020,Star,134.9,131.2,134.9,131.2,0.35K,4.65%
11/13/2020,Star,128.9,126,128.9,126,0.26K,5.22%
11/12/2020,Star,122.5,119.9,122.5,119.9,0.23K,4.70%
11/11/2020,Star,117,117,117,117,0.26K,1.74%
11/10/2020,Star,115,111.85,115,111.85,0.01K,5.89%
11/09/2020,Star,108.6,111.55,111.55,108.6,0.17K,-5.57%
11/06/2020,Star,115,115,115,115,0.20K,-2.95%
11/05/2020,Star,118.5,118.5,118.5,118.5,0.13K,0.00%
11/04/2020,Star,118.5,122.05,122.05,118.5,0.01K,0.00%
11/03/2020,Star,118.5,115.5,118.5,115.5,0.07K,5.54%
11/02/2020,Star,112.28,112.28,112.28,112.28,0.01K,-3.00%
10/28/2020,Star,115.75,115.75,115.75,115.75,0.12K,-10.13%
10/12/2020,Star,128.8,129,129,128.8,0.10K,2.22%
10/09/2020,Star,126,126,126,126,0.20K,-1.56%
10/08/2020,Star,128,128,128,128,0.01K,1.67%
10/07/2020,Star,125.9,126,126,125.9,0.20K,2.78%
10/06/2020,Star,122.5,122.5,122.5,122.5,0.23K,2.08%
10/05/2020,Star,120,120,120,120,0.10K,2.56%
10/02/2020,Star,117,117,117,117,0.05K,-1.68%
09/29/2020,Star,119,119,119,119,0.22K,0.00%
09/28/2020,Star,119,119,119,119,0.10K,-0.74%
09/25/2020,Star,119.89,116.4,119.89,116.4,0.08K,6.09%
09/23/2020,Star,113.01,116.5,116.5,113.01,0.03K,-5.82%
