Date,Valeur,Price,Open,High,Low,Vol.,Change %
06/09/2022,TELNET,7.85,7.9,7.9,7.8,6.33K,-0.63%
06/08/2022,TELNET,7.9,7.96,7.96,7.8,11.05K,-0.75%
06/07/2022,TELNET,7.96,7.85,7.96,7.8,2.72K,-0.25%
06/06/2022,TELNET,7.98,7.96,7.98,7.96,1.75K,0.25%
06/03/2022,TELNET,7.96,7.98,7.98,7.85,4.51K,0.00%
06/02/2022,TELNET,7.96,7.98,7.98,7.92,2.32K,-0.25%
06/01/2022,TELNET,7.98,7.99,8.03,7.93,4.93K,-0.13%
05/31/2022,TELNET,7.99,7.96,7.99,7.81,5.22K,1.52%
05/30/2022,TELNET,7.87,7.99,8.05,7.86,6.84K,-1.50%
05/27/2022,TELNET,7.99,8.09,8.09,7.94,3.99K,-0.13%
05/26/2022,TELNET,8,8.1,8.1,7.93,4.36K,0.13%
05/25/2022,TELNET,7.99,8.2,8.2,7.9,3.86K,0.25%
05/24/2022,TELNET,7.97,8.03,8.03,7.81,6.88K,-3.98%
05/23/2022,TELNET,8.3,8.28,8.39,8.27,3.76K,0.12%
05/20/2022,TELNET,8.29,8.29,8.29,8.28,1.92K,0.12%
05/19/2022,TELNET,8.28,8.25,8.29,8.24,13.35K,0.49%
05/18/2022,TELNET,8.24,8.2,8.29,8.12,7.00K,-0.60%
05/17/2022,TELNET,8.29,8.2,8.3,8.15,3.06K,1.10%
05/16/2022,TELNET,8.2,8.3,8.3,8.18,1.09K,-1.09%
05/13/2022,TELNET,8.29,8.37,8.37,8.16,0.85K,0.00%
05/12/2022,TELNET,8.29,8.2,8.29,8.11,5.11K,-0.12%
05/11/2022,TELNET,8.3,8.37,8.37,8.21,0.05K,-0.84%
05/09/2022,TELNET,8.37,8.39,8.39,8.15,0.95K,-0.24%
05/06/2022,TELNET,8.39,8.4,8.4,8.33,0.23K,-0.12%
05/05/2022,TELNET,8.4,8.5,8.5,8.33,0.49K,-1.52%
05/04/2022,TELNET,8.53,8.53,8.53,8.53,0.01K,0.83%
04/29/2022,TELNET,8.46,8.3,8.46,8.3,5.53K,1.93%
04/28/2022,TELNET,8.3,8.49,8.49,8.3,1.96K,-1.07%
04/27/2022,TELNET,8.39,8.39,8.53,8.39,4.57K,-1.76%
04/26/2022,TELNET,8.54,8.25,8.59,8.25,30.85K,3.52%
04/25/2022,TELNET,8.25,8.06,8.27,8.06,3.57K,-0.24%
04/22/2022,TELNET,8.27,8.2,8.27,8.16,0.27K,0.00%
04/21/2022,TELNET,8.27,8.27,8.27,8.16,0.69K,0.98%
04/20/2022,TELNET,8.19,8.2,8.2,8.16,4.13K,0.00%
04/19/2022,TELNET,8.19,8.2,8.2,8.1,2.73K,0.49%
04/18/2022,TELNET,8.15,8.27,8.27,8.15,4.08K,-1.57%
04/15/2022,TELNET,8.28,8.28,8.28,8.22,7.85K,-0.12%
04/14/2022,TELNET,8.29,8.1,8.29,8.1,0.18K,2.35%
